Link,Date,Name,Opponent,F1_Win,F1_Draw,Result_clean,EndRound
http://www.ufcstats.com/fighter-details/2747c60e42d9d75f,2019-02-02,David Teymur,Charles Oliveira,FALSE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/2747c60e42d9d75f,2018-06-01,David Teymur,Nik Lentz,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/2747c60e42d9d75f,2017-12-02,David Teymur,Drakkar Klose,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/2747c60e42d9d75f,2017-03-04,David Teymur,Lando Vannata,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/2747c60e42d9d75f,2016-08-06,David Teymur,Jason Novelli,TRUE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/27541033b97c076d,2010-05-08,Kevin Ferguson,Matt Mitrione,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/27541033b97c076d,2009-12-05,Kevin Ferguson,Houston Alexander,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/275aca31f61ba28c,2022-02-26,Islam Makhachev,Bobby Green,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/275aca31f61ba28c,2021-10-30,Islam Makhachev,Dan Hooker,TRUE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/275aca31f61ba28c,2021-07-17,Islam Makhachev,Thiago Moises,TRUE,FALSE,Submission,4
http://www.ufcstats.com/fighter-details/275aca31f61ba28c,2021-03-06,Islam Makhachev,Drew Dober,TRUE,FALSE,Submission,3
http://www.ufcstats.com/fighter-details/275aca31f61ba28c,2019-09-07,Islam Makhachev,Davi Ramos,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/275cafc9de131c83,2006-12-13,Dave Menne,Luigi Fioravanti,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/275cafc9de131c83,2006-06-28,Dave Menne,Josh Koscheck,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/275cafc9de131c83,2002-09-27,Dave Menne,Phil Baroni,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/275cafc9de131c83,2002-01-11,Dave Menne,Murilo Bustamante,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/275cafc9de131c83,2001-09-28,Dave Menne,Gil Castillo,TRUE,FALSE,Unanimous Decision,5
http://www.ufcstats.com/fighter-details/276c60b14b571dd4,2014-09-20,Takenori Sato,Hyun Gyu Lim,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/276c60b14b571dd4,2014-02-15,Takenori Sato,Erick Silva,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/279093302a6f44b3,1993-11-12,Gerard Gordeau,Teila Tuli,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/279093302a6f44b3,1993-11-12,Gerard Gordeau,Royce Gracie,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/279093302a6f44b3,1993-11-12,Gerard Gordeau,Kevin Rosier,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/279566840aa55bf2,2022-06-04,Alexander Volkov,Jairzinho Rozenstruik,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/279566840aa55bf2,2022-03-19,Alexander Volkov,Tom Aspinall,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/279566840aa55bf2,2021-10-30,Alexander Volkov,Marcin Tybura,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/279566840aa55bf2,2021-06-26,Alexander Volkov,Ciryl Gane,FALSE,FALSE,Unanimous Decision,5
http://www.ufcstats.com/fighter-details/279566840aa55bf2,2021-02-06,Alexander Volkov,Alistair Overeem,TRUE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/27b164b0d1833df0,2018-08-25,Kalindra Faria,Joanne Wood,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/27b164b0d1833df0,2018-01-14,Kalindra Faria,Jessica Eye,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/27b164b0d1833df0,2017-10-07,Kalindra Faria,Mara Romero Borella,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/27d65e9d0fba61ea,2013-05-18,Roger Hollett,Fabio Maldonado,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/27d65e9d0fba61ea,2012-09-22,Roger Hollett,Matt Hamill,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/27fc9218a3653e3c,2006-02-04,Justin Eilers,Brandon Vera,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/27fc9218a3653e3c,2005-06-04,Justin Eilers,Andrei Arlovski,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/27fc9218a3653e3c,2005-02-05,Justin Eilers,Paul Buentello,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/27fc9218a3653e3c,2004-08-21,Justin Eilers,Mike Kyle,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/2804ce8dadab5770,2022-02-12,Marcelo Rojo,Kyler Phillips,FALSE,FALSE,Submission,3
http://www.ufcstats.com/fighter-details/2804ce8dadab5770,2021-03-13,Marcelo Rojo,Charles Jourdain,FALSE,FALSE,Knockout,3
http://www.ufcstats.com/fighter-details/2816ced060a21be3,2019-06-01,Nick Hein,Frank Camacho,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/2816ced060a21be3,2018-07-22,Nick Hein,Damir Hadzovic,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/2816ced060a21be3,2018-05-12,Nick Hein,Davi Ramos,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/2816ced060a21be3,2016-09-03,Nick Hein,Tae Hyun Bang,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/2816ced060a21be3,2015-09-26,Nick Hein,Yusuke Kasuya,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/282fa667ff9c51ed,2016-12-17,Cole Miller,Mizuto Hirota,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/282fa667ff9c51ed,2016-06-04,Cole Miller,Alex Caceres,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/282fa667ff9c51ed,2015-02-14,Cole Miller,Max Holloway,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/282fa667ff9c51ed,2014-01-15,Cole Miller,Sam Sicilia,TRUE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/282fa667ff9c51ed,2013-10-26,Cole Miller,Andy Ogle,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/2844b047183a1adb,2021-04-17,Luis Pena,Alexander Munoz,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/2844b047183a1adb,2020-06-27,Luis Pena,Khama Worthy,FALSE,FALSE,Submission,3
http://www.ufcstats.com/fighter-details/2844b047183a1adb,2020-02-29,Luis Pena,Steve Garcia,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/2844b047183a1adb,2019-10-12,Luis Pena,Matt Frevola,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/2844b047183a1adb,2019-06-22,Luis Pena,Matt Wiman,TRUE,FALSE,Knockout,3
http://www.ufcstats.com/fighter-details/285ae0b4a68221f4,2022-05-21,Junyong Park,Eryk Anders,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/285ae0b4a68221f4,2021-10-23,Junyong Park,Gregory Rodrigues,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/285ae0b4a68221f4,2021-05-08,Junyong Park,Tafon Nchukwi,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/285ae0b4a68221f4,2020-10-17,Junyong Park,John Phillips,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/285ae0b4a68221f4,2019-12-21,Junyong Park,Marc-Andre Barriault,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/288aaa8f82040e02,2008-06-21,Dante Rivera,Matthew Riddle,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/28ba5f27e473420c,2010-11-13,Alexandre Ferreira,Vladimir Matyushenko,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/28c55b4087a6f136,2016-12-03,Elvis Mutapcic,Anthony Smith,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/28c55b4087a6f136,2016-06-04,Elvis Mutapcic,Kevin Casey,FALSE,TRUE,Other,3
http://www.ufcstats.com/fighter-details/28c55b4087a6f136,2016-01-17,Elvis Mutapcic,Francimar Barroso,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/28f3c2258a1d8874,2014-03-01,John Hathaway,Dong Hyun Kim,FALSE,FALSE,Knockout,3
http://www.ufcstats.com/fighter-details/28f3c2258a1d8874,2012-09-29,John Hathaway,John Maguire,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/28f3c2258a1d8874,2012-05-05,John Hathaway,Pascal Krauss,TRUE,FALSE,Unanimous Decision,3
